Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
73.43,178.3040161133,-0.3790908473,-0.3790908473,0.0005709520,-0.05124685,0.06568695,-0.0620648555,1467
73.48,178.3025207520,-0.3763233703,-0.3763233703,0.0005709520,-0.05093905,0.06595501,-0.0605477868,1468
73.53,178.2956542969,-0.3481923317,-0.3481923317,0.0005709520,-0.05093042,0.06595501,-0.0619272859,1469
73.58,178.2923583984,-0.4186366239,-0.4186366239,0.0005709520,-0.05089393,0.06686320,-0.0618345594,1470
73.64,178.2953033447,-0.3912835577,-0.3912835577,0.0005709520,-0.05062924,0.06686320,-0.0606168283,1471
73.68,178.2963867188,-0.3979960284,-0.3979960284,0.0005709520,-0.05076443,0.06726417,-0.0627832936,1472
73.73,178.2978668213,-0.4099924460,-0.4099924460,0.0005709520,-0.05063611,0.06747279,-0.0609719016,1473
73.78,178.3013305664,-0.3948047776,-0.3948047776,0.0005709520,-0.05061411,0.06747279,-0.0615835093,1474
73.83,178.3159484863,-0.4144128694,-0.4144128694,0.0005709520,-0.05062490,0.06775959,-0.0623261664,1475
73.88,178.3268890381,-0.4068086050,-0.4068086050,0.0005709520,-0.05054240,0.06775959,-0.0616694449,1476
73.93,178.3545684814,-0.4123241275,-0.4123241275,0.0005709520,-0.05041393,0.06775959,-0.0618637329,1477
73.98,178.3567810059,-0.3962765374,-0.3962765374,0.0005709520,-0.05050242,0.06771975,-0.0626488694,1478
74.03,178.3614807129,-0.3805125740,-0.3805125740,0.0005709520,-0.05079801,0.06771975,-0.0626223622,1479
74.09,178.3776550293,-0.3378831041,-0.3378831041,0.0005709520,-0.05125491,0.06741154,-0.0630152718,1480
74.13,178.3735351562,-0.3745476791,-0.3745476791,0.0005709520,-0.05127585,0.06741154,-0.0625287456,1481
74.19,178.3780822754,-0.3634859705,-0.3634859705,0.0005709520,-0.05143724,0.06741154,-0.0629095278,1482
74.23,178.3778991699,-0.3171024144,-0.3171024144,0.0005709520,-0.05162912,0.06687768,-0.0634530653,1483
74.28,178.3762359619,-0.3284993728,-0.3284993728,0.0005709520,-0.05196064,0.06687768,-0.0651887642,1484
74.33,178.3775024414,-0.3342323276,-0.3342323276,0.0005709520,-0.05210506,0.06687768,-0.0646980544,1485
74.38,178.3750915527,-0.2860440938,-0.2860440938,0.0005709520,-0.05219109,0.06622522,-0.0639502773,1486
74.44,178.3849029541,-0.3253603696,-0.3253603696,0.0005709520,-0.05215896,0.06622522,-0.0632481033,1487
74.48,178.3908081055,-0.2778109725,-0.2778109725,0.0005709520,-0.05209692,0.06555079,-0.0639839632,1488
74.53,178.4004974365,-0.3091948319,-0.3091948319,0.0005709520,-0.05208652,0.06555079,-0.0638164691,1489
74.59,178.3973083496,-0.2986864501,-0.2986864501,0.0005709520,-0.05221966,0.06555079,-0.0643021349,1490
74.63,178.4102172852,-0.2635965191,-0.2635965191,0.0005709520,-0.05215731,0.06493205,-0.0636618701,1491
74.68,178.4129943848,-0.2784763081,-0.2784763081,0.0005709520,-0.05232961,0.06493205,-0.0639694408,1492
74.73,178.4065399170,-0.2266492339,-0.2266492339,0.0005709520,-0.05263019,0.06442707,-0.0650251049,1493
74.79,178.4019622803,-0.2573526670,-0.2573526670,0.0005709520,-0.05275754,0.06442707,-0.0646469298,1494
74.84,178.3936157227,-0.2484099945,-0.2484099945,0.0005709520,-0.05296157,0.06442707,-0.0651062801,1495
74.89,178.4035339355,-0.2219958502,-0.2219958502,0.0005709520,-0.05312078,0.06409831,-0.0652933319,1496
74.94,178.4128875732,-0.2270412194,-0.2270412194,0.0005709520,-0.05337858,0.06409831,-0.0656493719,1497
74.99,178.4111175537,-0.2182162595,-0.2182162595,0.0005709520,-0.05378856,0.06421895,-0.0656785913,1498
75.04,178.4145202637,-0.2003034826,-0.2003034826,0.0005709520,-0.05395569,0.06395458,-0.0658455174,1499
75.09,178.4173126221,-0.2153402566,-0.2153402566,0.0005709520,-0.05404269,0.06395458,-0.0654867242,1500
75.14,178.4161071777,-0.1792314254,-0.1792314254,0.0005709520,-0.05460170,0.06397434,-0.0677606907,1501
75.19,178.4167327881,-0.2056447316,-0.2056447316,0.0005709520,-0.05460883,0.06397434,-0.0666857144,1502
75.24,178.4116668701,-0.2133083411,-0.2133083411,0.0005709520,-0.05485499,0.06431790,-0.0665567211,1503
75.29,178.4058990479,-0.1827736333,-0.1827736333,0.0005709520,-0.05499844,0.06411923,-0.0667611368,1504
75.34,178.4147033691,-0.1942753746,-0.1942753746,0.0005709520,-0.05507302,0.06411923,-0.0671535860,1505
75.39,178.4159545898,-0.1923067377,-0.1923067377,0.0005709520,-0.05536303,0.06433331,-0.0681092814,1506
75.44,178.4136047363,-0.1951634165,-0.1951634165,0.0005709520,-0.05537553,0.06433331,-0.0668856970,1507
75.49,178.4246826172,-0.2386970318,-0.2386970318,0.0005709520,-0.05537055,0.06490026,-0.0675145160,1508
75.54,178.4220428467,-0.1770034103,-0.1770034103,0.0005709520,-0.05544642,0.06453480,-0.0677167695,1509
75.59,178.4364013672,-0.1837707099,-0.1837707099,0.0005709520,-0.05565020,0.06453480,-0.0685535602,1510
75.64,178.4339141846,-0.2175286784,-0.2175286784,0.0005709520,-0.05599211,0.06519093,-0.0691219212,1511
75.69,178.4276733398,-0.1499346688,-0.1499346688,0.0005709520,-0.05614178,0.06464895,-0.0684735619,1512
75.74,178.4191894531,-0.2381256987,-0.2381256987,0.0005709520,-0.05613384,0.06535578,-0.0679573067,1513
75.79,178.4167327881,-0.1717499882,-0.1717499882,0.0005709520,-0.05580433,0.06461767,-0.0671892696,1514
75.84,178.4174041748,-0.2021404458,-0.2021404458,0.0005709520,-0.05567143,0.06461767,-0.0674999532,1515
75.89,178.4240570068,-0.2579407738,-0.2579407738,0.0005709520,-0.05557647,0.06535500,-0.0668281786,1516
75.94,178.4244384766,-0.1279870557,-0.1279870557,0.0005709520,-0.05580490,0.06440568,-0.0681408492,1517
75.99,178.4518585205,-0.1939435497,-0.1939435497,0.0005709520,-0.05571028,0.06440568,-0.0670607633,1518
76.04,178.4502868652,-0.1627184243,-0.1627184243,0.0005709520,-0.05566689,0.06400912,-0.0671144667,1519
76.09,178.4443664551,-0.1757517462,-0.1757517462,0.0005709520,-0.05572843,0.06400912,-0.0681856437,1520
76.14,178.4522552490,-0.2126712674,-0.2126712674,0.0005709520,-0.05595932,0.06469113,-0.0687371190,1521
76.19,178.4561920166,-0.0848007846,-0.0848007846,0.0005709520,-0.05611015,0.06343807,-0.0685738976,1522
76.24,178.4611358643,-0.1507619087,-0.1507619087,0.0005709520,-0.05616610,0.06343807,-0.0688837670,1523
76.29,178.4640350342,-0.1925981328,-0.1925981328,0.0005709520,-0.05625998,0.06405231,-0.0686608062,1524
76.34,178.4707641602,-0.0600937570,-0.0600937570,0.0005709520,-0.05638041,0.06275322,-0.0691606262,1525
76.39,178.4845581055,-0.1822996402,-0.1822996402,0.0005709520,-0.05621127,0.06326739,-0.0674669220,1526
76.44,178.5076141357,-0.0720137484,-0.0720137484,0.0005709520,-0.05597152,0.06201281,-0.0669401684,1527
76.49,178.5098724365,-0.1230723820,-0.1230723820,0.0005709520,-0.05596695,0.06201281,-0.0678544216,1528
76.54,178.5074310303,-0.1569291213,-0.1569291213,0.0005709520,-0.05592004,0.06242022,-0.0675596541,1529
76.59,178.4951477051,-0.0345605913,-0.0345605913,0.0005709520,-0.05612711,0.06129888,-0.0687170425,1530
76.64,178.4952545166,-0.1408085077,-0.1408085077,0.0005709520,-0.05588427,0.06158733,-0.0677075116,1531
76.69,178.4959259033,-0.1166966824,-0.1166966824,0.0005709520,-0.05585175,0.06158733,-0.0677363195,1532
76.74,178.4917907715,-0.0584236114,-0.0584236114,0.0005709520,-0.05569834,0.06067886,-0.0665714255,1533
76.79,178.4998474121,-0.1052997272,-0.1052997272,0.0005709520,-0.05575845,0.06086083,-0.0678415226,1534
76.84,178.4917449951,-0.0375595446,-0.0375595446,0.0005709520,-0.05592368,0.06020433,-0.0689546856,1535
76.89,178.4977416992,-0.0904661015,-0.0904661015,0.0005709520,-0.05576586,0.06020433,-0.0676505245,1536
76.94,178.4981079102,-0.0929688368,-0.0929688368,0.0005709520,-0.05570853,0.06028549,-0.0669269729,1537
76.99,178.4927825928,-0.0652225456,-0.0652225456,0.0005709520,-0.05562091,0.05992029,-0.0672573399,1538
77.04,178.4917144775,-0.0909175957,-0.0909175957,0.0005709520,-0.05544948,0.05990644,-0.0667678362,1539
77.09,178.4959869385,-0.1048089482,-0.1048089482,0.0005709520,-0.05508744,0.05983452,-0.0659623713,1540
77.14,178.4949340820,-0.1059211602,-0.1059211602,0.0005709520,-0.05480241,0.05975758,-0.0664015782,1541
77.19,178.4819183350,-0.0806425417,-0.0806425417,0.0005709520,-0.05500074,0.05975758,-0.0684174300,1542
77.25,178.4911041260,-0.1180700794,-0.1180700794,0.0005709520,-0.05481806,0.05994166,-0.0655718555,1543
77.29,178.4907379150,-0.0758918595,-0.0758918595,0.0005709520,-0.05501528,0.05982099,-0.0675344404,1544
77.34,178.4935150146,-0.1242465938,-0.1242465938,0.0005709520,-0.05497309,0.06021156,-0.0666109789,1545
77.39,178.4901885986,-0.0861636003,-0.0861636003,0.0005709520,-0.05519242,0.06021156,-0.0676503993,1546
77.44,178.4862213135,-0.0978600002,-0.0978600002,0.0005709520,-0.05503149,0.06006043,-0.0664209496,1547
77.49,178.4762878418,-0.1353929764,-0.1353929764,0.0005709520,-0.05506277,0.06059851,-0.0665754909,1548
77.54,178.4760284424,-0.0908870097,-0.0908870097,0.0005709520,-0.05516134,0.06044145,-0.0671838557,1549
77.59,178.4594879150,-0.1084717460,-0.1084717460,0.0005709520,-0.05509723,0.06044145,-0.0671779846,1550
77.64,178.4420623779,-0.1446205641,-0.1446205641,0.0005709520,-0.05516292,0.06103166,-0.0683184689,1551
77.69,178.4519348145,-0.1203334188,-0.1203334188,0.0005709520,-0.05499577,0.06089019,-0.0665675143,1552
77.74,178.4470367432,-0.1768291024,-0.1768291024,0.0005709520,-0.05479992,0.06146447,-0.0663726950,1553
77.79,178.4565429688,-0.1440768782,-0.1440768782,0.0005709520,-0.05461302,0.06135400,-0.0659938714,1554
77.84,178.4526214600,-0.1429736159,-0.1429736159,0.0005709520,-0.05457680,0.06135400,-0.0672199778,1555
77.89,178.4439697266,-0.1574935185,-0.1574935185,0.0005709520,-0.05484932,0.06184417,-0.0675955903,1556
77.94,178.4388885498,-0.1277715347,-0.1277715347,0.0005709520,-0.05502020,0.06176387,-0.0669126060,1557
77.99,178.4335632324,-0.1350333981,-0.1350333981,0.0005709520,-0.05509072,0.06176387,-0.0673604471,1558
78.04,178.4262695312,-0.1608529239,-0.1608529239,0.0005709520,-0.05511395,0.06208427,-0.0668493749,1559
78.10,178.4290161133,-0.1671271664,-0.1671271664,0.0005709520,-0.05483238,0.06208427,-0.0658041038,1560
78.14,178.4406433105,-0.1661126293,-0.1661126293,0.0005709520,-0.05483623,0.06226216,-0.0666048434,1561
78.19,178.4424438477,-0.1697789712,-0.1697789712,0.0005709520,-0.05466985,0.06226058,-0.0656362572,1562
78.24,178.4445648193,-0.1493837062,-0.1493837062,0.0005709520,-0.05483192,0.06226058,-0.0665935760,1563
78.29,178.4309844971,-0.1714982121,-0.1714982121,0.0005709520,-0.05468833,0.06230380,-0.0660025297,1564
78.34,178.4188385010,-0.1835852854,-0.1835852854,0.0005709520,-0.05440279,0.06230380,-0.0658495816,1565
78.39,178.4135437012,-0.1542371025,-0.1542371025,0.0005709520,-0.05445475,0.06215478,-0.0665960789,1566
78.44,178.4102935791,-0.1529690694,-0.1529690694,0.0005709520,-0.05465043,0.06219968,-0.0669230774,1567
78.49,178.4172973633,-0.1552118468,-0.1552118468,0.0005709520,-0.05472097,0.06219968,-0.0667396535,1568
78.54,178.4176483154,-0.1413260472,-0.1413260472,0.0005709520,-0.05475774,0.06200438,-0.0662640358,1569
78.59,178.3959808350,-0.1295424754,-0.1295424754,0.0005709520,-0.05506938,0.06200438,-0.0676603933,1570
78.64,178.3935089111,-0.1211523809,-0.1211523809,0.0005709520,-0.05506068,0.06167626,-0.0665695566,1571
78.69,178.3959350586,-0.1583241885,-0.1583241885,0.0005709520,-0.05483215,0.06173041,-0.0669733669,1572
78.74,178.3973236084,-0.1210168291,-0.1210168291,0.0005709520,-0.05514111,0.06173041,-0.0676590111,1573
78.79,178.3940582275,-0.1330880338,-0.1330880338,0.0005709520,-0.05484274,0.06138713,-0.0656549611,1574
78.84,178.3968658447,-0.1432866030,-0.1432866030,0.0005709520,-0.05478187,0.06143229,-0.0660415072,1575
78.90,178.4042968750,-0.1430581971,-0.1430581971,0.0005709520,-0.05471430,0.06143229,-0.0668530002,1576
78.94,178.4025115967,-0.1155929240,-0.1155929240,0.0005709520,-0.05476713,0.06116405,-0.0664714017,1577
78.99,178.4117126465,-0.1299082406,-0.1299082406,0.0005709520,-0.05479019,0.06116405,-0.0664231059,1578
79.04,178.4138031006,-0.1167684019,-0.1167684019,0.0005709520,-0.05476427,0.06094763,-0.0666549473,1579
79.09,178.4058380127,-0.1338274839,-0.1338274839,0.0005709520,-0.05466378,0.06094763,-0.0662053843,1580
79.15,178.4080352783,-0.1359883123,-0.1359883123,0.0005709520,-0.05456805,0.06094763,-0.0671552826,1581
79.20,178.4153594971,-0.1179972327,-0.1179972327,0.0005709520,-0.05461451,0.06081806,-0.0663755440,1582
79.24,178.4215393066,-0.1321882090,-0.1321882090,0.0005709520,-0.05454261,0.06081806,-0.0657358057,1583
79.29,178.4221649170,-0.1340982244,-0.1340982244,0.0005709520,-0.05446926,0.06081806,-0.0654088455,1584
79.34,178.4183502197,-0.1381379070,-0.1381379070,0.0005709520,-0.05431473,0.06076623,-0.0660188254,1585
79.39,178.4279632568,-0.1445598241,-0.1445598241,0.0005709520,-0.05416072,0.06076623,-0.0660491726,1586
79.44,178.4278259277,-0.1387189555,-0.1387189555,0.0005709520,-0.05418178,0.06081203,-0.0661985401,1587
79.50,178.4337310791,-0.1463755941,-0.1463755941,0.0005709520,-0.05406325,0.06081203,-0.0656714145,1588
79.54,178.4464111328,-0.1402296185,-0.1402296185,0.0005709520,-0.05406622,0.06081203,-0.0658336203,1589
79.59,178.4535217285,-0.1297068889,-0.1297068889,0.0005709520,-0.05433021,0.06093379,-0.0668490555,1590
79.64,178.4547576904,-0.1200054184,-0.1200054184,0.0005709520,-0.05455427,0.06093379,-0.0676411198,1591
79.70,178.4548187256,-0.1484136376,-0.1484136376,0.0005709520,-0.05448827,0.06109720,-0.0650449361,1592
79.75,178.4518585205,-0.1253730985,-0.1253730985,0.0005709520,-0.05464256,0.06109720,-0.0672946093,1593
79.80,178.4530487061,-0.1267829556,-0.1267829556,0.0005709520,-0.05472655,0.06109720,-0.0664864490,1594
79.85,178.4474182129,-0.1364751310,-0.1364751310,0.0005709520,-0.05484793,0.06129182,-0.0669852552,1595
79.90,178.4384155273,-0.1280669257,-0.1280669257,0.0005709520,-0.05491121,0.06129182,-0.0674011693,1596
79.95,178.4347381592,-0.1406308182,-0.1406308182,0.0005709520,-0.05497150,0.06147742,-0.0676191769,1597
80.00,178.4385223389,-0.1477532238,-0.1477532238,0.0005709520,-0.05479309,0.06147742,-0.0658003831,1598
80.05,178.4618682861,-0.1120805924,-0.1120805924,0.0005709520,-0.05514974,0.06147742,-0.0686244236,1599
80.10,178.4619903564,-0.1610515847,-0.1610515847,0.0005709520,-0.05488814,0.06163099,-0.0660218170,1600
80.15,178.4631958008,-0.1389217614,-0.1389217614,0.0005709520,-0.05490656,0.06163099,-0.0665403847,1601
80.20,178.4680633545,-0.1598153410,-0.1598153410,0.0005709520,-0.05464034,0.06163099,-0.0652593108,1602
80.25,178.4713134766,-0.1538925773,-0.1538925773,0.0005709520,-0.05463680,0.06172584,-0.0671551898,1603
80.30,178.4795227051,-0.1375708259,-0.1375708259,0.0005709520,-0.05478882,0.06172584,-0.0664833222,1604
80.35,178.4764709473,-0.1407929664,-0.1407929664,0.0005709520,-0.05489995,0.06177866,-0.0667895674,1605
80.40,178.4732055664,-0.1376373395,-0.1376373395,0.0005709520,-0.05498085,0.06177866,-0.0675040017,1606
80.45,178.4748229980,-0.1547873672,-0.1547873672,0.0005709520,-0.05482284,0.06179535,-0.0656309213,1607
80.50,178.4765472412,-0.1443343068,-0.1443343068,0.0005709520,-0.05481291,0.06176246,-0.0663898394,1608
80.55,178.4722442627,-0.1454692015,-0.1454692015,0.0005709520,-0.05481307,0.06176246,-0.0667020459,1609
80.60,178.4732666016,-0.1396266923,-0.1396266923,0.0005709520,-0.05490763,0.06177903,-0.0669851485,1610
80.65,178.4661712646,-0.1517892973,-0.1517892973,0.0005709520,-0.05470747,0.06168904,-0.0661801732,1611
80.70,178.4713592529,-0.1369284774,-0.1369284774,0.0005709520,-0.05483216,0.06168904,-0.0673539990,1612
80.75,178.4698791504,-0.1311311494,-0.1311311494,0.0005709520,-0.05488276,0.06157930,-0.0663909692,1613
80.80,178.4788513184,-0.1269734090,-0.1269734090,0.0005709520,-0.05504497,0.06157930,-0.0669300754,1614
80.85,178.4714965820,-0.1415520185,-0.1415520185,0.0005709520,-0.05497884,0.06159943,-0.0663336094,1615
80.90,178.4756927490,-0.1277780570,-0.1277780570,0.0005709520,-0.05495727,0.06145173,-0.0666874627,1616
80.95,178.4673767090,-0.1272519422,-0.1272519422,0.0005709520,-0.05504830,0.06145173,-0.0675737651,1617
81.00,178.4627838135,-0.1092208572,-0.1092208572,0.0005709520,-0.05522096,0.06132342,-0.0678001602,1618
81.05,178.4656829834,-0.1242585803,-0.1242585803,0.0005709520,-0.05522101,0.06132342,-0.0669860392,1619
81.10,178.4722290039,-0.1270135719,-0.1270135719,0.0005709520,-0.05519296,0.06133206,-0.0675217751,1620
81.15,178.4629669189,-0.1375311111,-0.1375311111,0.0005709520,-0.05491492,0.06121865,-0.0663639936,1621
81.20,178.4547576904,-0.0980552847,-0.0980552847,0.0005709520,-0.05533142,0.06121865,-0.0682340109,1622
81.25,178.4499206543,-0.1386899922,-0.1386899922,0.0005709520,-0.05498993,0.06114133,-0.0657339613,1623
81.30,178.4509887695,-0.1352737195,-0.1352737195,0.0005709520,-0.05485950,0.06114133,-0.0658620083,1624
81.35,178.4442443848,-0.1400047758,-0.1400047758,0.0005709520,-0.05469943,0.06113121,-0.0659217237,1625
81.40,178.4442901611,-0.1329702895,-0.1329702895,0.0005709520,-0.05466253,0.06110042,-0.0669916292,1626
81.45,178.4399108887,-0.1419209094,-0.1419209094,0.0005709520,-0.05453915,0.06110042,-0.0665481614,1627
81.50,178.4472656250,-0.1202587554,-0.1202587554,0.0005709520,-0.05472806,0.06108278,-0.0668396013,1628
81.55,178.4548797607,-0.1701574933,-0.1701574933,0.0005709520,-0.05422517,0.06110740,-0.0649412445,1629
81.60,178.4699096680,-0.1365746567,-0.1365746567,0.0005709520,-0.05430748,0.06109347,-0.0659156661,1630
81.65,178.4764556885,-0.1565929122,-0.1565929122,0.0005709520,-0.05416028,0.06114899,-0.0649136691,1631
81.70,178.4811401367,-0.1328449981,-0.1328449981,0.0005709520,-0.05434179,0.06114899,-0.0659777154,1632
81.75,178.4791259766,-0.1455486207,-0.1455486207,0.0005709520,-0.05427574,0.06113137,-0.0664144554,1633
81.80,178.4711761475,-0.1514359182,-0.1514359182,0.0005709520,-0.05425534,0.06122169,-0.0658266718,1634
81.85,178.4787445068,-0.1567616674,-0.1567616674,0.0005709520,-0.05409804,0.06120913,-0.0650979527,1635
81.90,178.4830169678,-0.1602144824,-0.1602144824,0.0005709520,-0.05395561,0.06120913,-0.0657135732,1636
81.95,178.4704895020,-0.1614023945,-0.1614023945,0.0005709520,-0.05394053,0.06130477,-0.0646885167,1637
82.00,178.4724273682,-0.1447221883,-0.1447221883,0.0005709520,-0.05407538,0.06129104,-0.0664069846,1638
82.05,178.4640655518,-0.1636935823,-0.1636935823,0.0005709520,-0.05401842,0.06138798,-0.0655919153,1639
82.10,178.4644622803,-0.1513034438,-0.1513034438,0.0005709520,-0.05408106,0.06138798,-0.0664813451,1640
82.15,178.4517669678,-0.1520241628,-0.1520241628,0.0005709520,-0.05410822,0.06138302,-0.0657151149,1641
82.20,178.4378051758,-0.1668205905,-0.1668205905,0.0005709520,-0.05402026,0.06147090,-0.0660382855,1642
82.25,178.4402008057,-0.1444430159,-0.1444430159,0.0005709520,-0.05420149,0.06147097,-0.0667250339,1643
82.30,178.4490203857,-0.1537958386,-0.1537958386,0.0005709520,-0.05425434,0.06152783,-0.0664596172,1644
82.35,178.4575805664,-0.1409408479,-0.1409408479,0.0005709520,-0.05442445,0.06152926,-0.0667592444,1645
82.40,178.4569091797,-0.1378769602,-0.1378769602,0.0005709520,-0.05457765,0.06152926,-0.0672279006,1646
82.45,178.4433746338,-0.1607613115,-0.1607613115,0.0005709520,-0.05440690,0.06156148,-0.0659759239,1647
82.50,178.4421234131,-0.1577782856,-0.1577782856,0.0005709520,-0.05431910,0.06156912,-0.0664004780,1648
82.55,178.4448699951,-0.1648895433,-0.1648895433,0.0005709520,-0.05415276,0.06156114,-0.0649662775,1649
82.60,178.4511108398,-0.1737461178,-0.1737461178,0.0005709520,-0.05392922,0.06156114,-0.0650224758,1650
82.65,178.4539337158,-0.1673641074,-0.1673641074,0.0005709520,-0.05387806,0.06157382,-0.0650640194,1651
82.70,178.4602813721,-0.1848908047,-0.1848908047,0.0005709520,-0.05357066,0.06154255,-0.0647612687,1652
82.75,178.4576873779,-0.1540849241,-0.1540849241,0.0005709520,-0.05380371,0.06154893,-0.0658778000,1653
82.80,178.4483184814,-0.1637982022,-0.1637982022,0.0005709520,-0.05382523,0.06154893,-0.0649523072,1654
82.85,178.4539947510,-0.1619048053,-0.1619048053,0.0005709520,-0.05381285,0.06149697,-0.0649397192,1655
82.90,178.4465332031,-0.1710875519,-0.1710875519,0.0005709520,-0.05372437,0.06150452,-0.0654639960,1656
82.95,178.4572753906,-0.1644080727,-0.1644080727,0.0005709520,-0.05368602,0.06144112,-0.0654123671,1657
83.00,178.4613189697,-0.1686506881,-0.1686506881,0.0005709520,-0.05364995,0.06144490,-0.0655366899,1658
